date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:01:58	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226473e914-31916%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/fonts/fa-solid-900.eot	F:/httrack/geek-personal/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/fonts/fa-solid-900.eot	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins/fontawesome-all.min.css)
01:01:59	78268/78268	---M--	200	added ('OK')	application/font-woff2	etag:%226473e915-131bc%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/fonts/fa-solid-900.woff2	F:/httrack/geek-personal/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/fonts/fa-solid-900.woff2	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins/fontawesome-all.min.css)
01:01:59	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226473e914-31916%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/fonts/fa-solid-900.eot?	F:/httrack/geek-personal/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/fonts/fa-solid-900d41d.eot	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins/fontawesome-all.min.css)
01:02:00	101648/101648	---M--	200	added ('OK')	application/font-woff	etag:%226473e915-18d10%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/fonts/fa-solid-900.woff	F:/httrack/geek-personal/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/fonts/fa-solid-900.woff	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins/fontawesome-all.min.css)
01:02:00	47055/47055	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2002%20Aug%202023%2019:32:00%20GMT	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/fonts/fa-solid-900.svg	F:/httrack/geek-personal/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/fonts/fa-solid-900.svg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins/fontawesome-all.min.css)
01:02:00	202744/202744	---M--	200	added ('OK')	application/octet-stream	etag:%226473e914-317f8%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/fonts/fa-solid-900.ttf	F:/httrack/geek-personal/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/fonts/fa-solid-900.ttf	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins/fontawesome-all.min.css)
01:02:01	47055/47055	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2002%20Aug%202023%2019:32:01%20GMT	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/images/close.png	F:/httrack/geek-personal/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/images/close.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins/YouTubePopUp.css)
01:02:02	56194/56194	---M--	200	added ('OK')	image/jpeg	etag:%226473e922-db82%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/about/1.jpg	F:/httrack/geek-personal/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/about/1.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-main.html)
01:02:02	89427/89427	---M--	200	added ('OK')	image/jpeg	etag:%226473e948-15d53%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/team/3.jpg	F:/httrack/geek-personal/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/team/3.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-creative-agency.html)
01:02:02	727327/727327	---M--	200	added ('OK')	image/jpeg	etag:%226473e96b-b191f%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/work/5.jpg	F:/httrack/geek-personal/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/work/5.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
